19110,19,1.14,2.38,0.082,0,0.08,0.068,0.001,0.00051
29130,13,1.39,0.9,0.071,0,0.038,0.12,0.005,0.0022
1870,25,0.75,0.25,0.077,5.7,0.053,0.025,0.012,0
2950,33,0.73,0.64,0.041,88.1,0.08,0.102,0.057,0
2380,123,0.43,0.23,0.086,0,0.037,0.201,0.009,0.001
210,188,0.3,0,0,0,0,0,0,0.00125
2630,19,0.5,0.32,0.054,5.3,0.058,0.14,0.126,0
0,13,0.02,0,0.005,0,0.025,0.34,0,0
22450,12,1.15,2.29,0.142,0,0.462,0.225,0.001,0.00057
16880,14,0.88,2.2,0.045,0.7,0.732,0.235,0.005,0.0007
1890,44,0.65,0.25,0.057,9.7,0.074,0.097,0.033,0
18550,55,3.31,10.3,0.69,0.3,0.034,0.052,0.009,0
2460,114,1.63,0.16,0.051,25.8,0.044,0.088,0.041,0
19090,24,1.38,3.38,0.063,0,0.051,0.081,0.01,0.00106
1930,13,0.47,0.26,0.075,6.9,0.184,0.061,0.017,0
15570,51,1.2,1.38,0.231,1.1,0.134,0.053,0.059,0
22410,5,0.51,1.59,0.057,0,0.693,0.19,0,0.00051
26540,51,0.81,3.11,0.098,0,0.486,0.316,0,0.00062
18490,6,0.94,1.93,0.084,0,0.836,0.23,0.006,0.00082
17190,15,0.97,2.83,0.116,0,0.474,0.335,0,0.00096
13690,16,5.53,6.45,1.324,0.8,0.364,0.227,0.034,0
7640,8,0.61,1.31,0.069,0,0.287,0.091,0.002,0.00042
26020,37,0.67,0.63,0.122,0,0.01,0.05,0.017,0.0023
21430,249,0.7,1,0.1,0,0.02,0.16,0.02,0.0044
8870,92,7.16,61.04,4.439,0,0.025,0.112,0.01,0.01291
28050,6,2.79,7.39,0.115,0,0.07,0.23,0.008,0.00258
23820,37,4.82,3.55,0.815,1.8,0.726,0.215,0.274,0
19820,25,1.43,3.5,0.065,0,0.052,0.084,0.011,0.0011
6400,24,1.51,0.49,0.062,19.3,0.092,0.067,0.032,0
16150,9,1.7,3.6,0.057,0,0.08,0.13,0.005,0.00276
27580,5,0.63,2.15,0.083,0,0.658,0.195,0,0.00056
12720,61,2.12,4.31,0.738,2,0.867,0.131,0.04,0
21280,13,2.04,5.15,0.073,0,0.07,0.165,0.003,0.00173
66670,256,0.92,7.14,1,0.8,0.714,0.857,0,0.00227
7900,629,6.73,2.13,1.631,0,0.27,0.68,0.295,0
70,0,0,0,0,0,0,0,0,0
23470,19,1.18,3.45,0.111,0.2,0.522,0.302,0.004,0.00071
5420,25,1.47,1.24,0.176,40,0.266,0.132,0.065,0
23360,240,10.44,3.67,0.984,0,0.437,0.146,0.388,0
20310,6,0.44,1.23,0.053,0,0.511,0.141,0.004,0.00037
4390,46,5.94,0.51,0.882,15.3,0.071,0.075,0.017,0
33930,6,3.4,4.58,0.129,0,0.12,0.315,0.014,0.0039
2600,81,1.3,0.23,0.17,69,0.08,0.26,0.08,0
4820,113,6.14,7.52,5.07,1.4,0.826,0.35,0.16,0
1200,14,0.96,0.22,0.115,7,0.024,0.065,0.009,0
210,1,0.04,0.01,0.009,32.8,0,0,0,0
780,8,0.3,0.06,0.017,177,0.042,0.048,0.002,0
4620,31,1.11,0,0,0,0,0,0,0
1000,11,0.46,0.17,0.107,183.5,0.028,0.025,0.026,0
1930,82,0.62,0.58,0.109,23,0.2,0.06,0.06,0
5070,17,1.52,0.63,0.179,8.2,0.168,0.096,0.033,0
500,57,0.26,0.1,0.028,2.3,0.045,0.057,0.008,0
2000,140,1.8,0.28,0.115,18,0.13,0.175,0.013,0
17340,8,0.86,1.79,0.101,0,0.402,0.187,0.002,0.00047
78130,469,1.13,6.18,0.049,0,0.609,2.017,0.033,0.00245
1500,32,0.3,0.18,0.029,15.8,0.044,0.044,0.053,0
27030,16,0.9,2.31,0.112,0,0.489,0.379,0,0.00067
20280,63,3.72,1.46,0.25,0,2.343,0.402,0.026,0
2980,48,0.88,0.4,0.045,93.2,0.065,0.119,0.071,0
18990,12,0.4,0.37,0.072,0,0.088,0.1,0.015,0.001
33800,130,4.74,5.99,2.039,0,0.457,0.172,0.133,0
22760,13,2.44,5,0.078,0,0.06,0.16,0.006,0.0029
1500,58,0.8,0.38,0.093,30,0.04,0.13,0.015,0
3270,92,1.6,0.56,0.157,58.1,0.078,0.115,0.105,0
100,1,0.06,0.03,0.04,0,0.004,0.012,0,0
6390,67,2.38,0.35,0.65,15,0.295,0.36,0.109,0
28210,37,1.6,1.05,0.11,1,0.038,0.122,0.01,0.00219
6200,86,0.9,1.03,1.321,7.6,0.41,0.24,0.059,0
70,0,0,0,0,0,0,0,0,0
0,0,0,0,0,24.7,0,0,0,0
1740,11,0.86,0.26,0.129,44.9,0.054,0.081,0.023,0
35620,4,3.27,4.5,0.122,0,0.07,0.25,0.009,0.00268
19680,215,0.64,0.76,0.069,0,0.023,0.186,0.015,0.0044
18200,32,0.86,0.52,0.065,0,0.09,0.13,0.018,0.0021
0,2,0.02,0.01,0,0,0,0,0,0
960,26,0.43,0.2,0.043,3.6,0.027,0.037,0.003,0
17400,13,4.6,1.92,0.426,9.4,0.357,2.84,0.098,0.0275
21990,18,0.65,1.86,0.066,0,0.51,0.198,0,0.0005
22230,17,0.36,0.43,0.041,0,0.027,0.226,0.01,0.00159
20360,19,1.91,3.19,0.052,0,0.048,0.241,0.003,0.0018
1000,19,0.43,0.8,0.034,84,0.04,0.04,0.072,0
0,1,0,0,0.005,5.2,0,0,0,0
5250,72,3.38,2.57,1.312,61.3,0.802,0.38,0.109,0
2100,30,0.36,0.45,0.084,141,0.053,0.074,0.044,0
37810,206,6.37,3.92,2.92,0,0.581,1.16,0.345,0
16380,14,0.3,0.51,0.034,0.7,0.21,0.072,0.01,0.00223
19420,11,2.42,7.58,0.077,0,0.08,0.197,0.003,0.0031
3580,4,0.25,0.57,0.291,0,0.096,0.463,0.02,0
26440,21,1.62,4.82,0.073,0,0.077,0.138,0.008,0.00137
15490,576,4.96,3.44,0.73,0,0.267,1.4,0.014,0.00118
32620,14,2.83,7.61,0.12,0,0.065,0.217,0.011,0.00253
16470,7,0.82,2.35,0.09,0.3,0.54,0.22,0.003,0.0013
0,3,0.18,0.05,0.018,0,0,0,0,0
19090,26,0.37,0.99,0.072,0,0.14,0.12,0.015,0.001
3170,128,1.12,1.03,0.133,2.2,0.101,0.148,0.127,0
70,0,0,0,0,0,0,0,0,0
9500,72,2.8,5.07,1.167,0.7,0.45,0.107,0.016,0
3200,17,0.44,0,0,0,0,0,0.017,0
27040,54,1.65,3.08,0.838,0,0.09,0.153,0.126,0
28920,20,3.44,4.8,0.076,0,0,0.255,0.007,0.00219
27630,6,2.83,6.73,0.12,0,0.09,0.26,0.008,0.00281
1000,21,0.8,0.32,0.127,9,0.05,0.11,0.016,0
10580,45,6.04,1.02,0.228,31.4,0.081,1.205,0.051,0
9200,67,2.47,4.47,1.2,0.7,0.473,0.11,0.015,0
2720,43,3.2,0.2,0.133,1,0.068,0.136,0.025,0
3280,3,0.4,0.65,0.389,0,0.072,0.403,0.019,0
1100,23,0.21,0.17,0.039,7.4,0.046,0.027,0.019,0
1150,26,0.9,0.29,0.038,4.8,0.015,0.056,0.032,0
2440,11,1.24,0.36,0.334,15.1,0.12,0.032,0.012,0
3340,2,0.55,0.54,0.057,6.2,0.09,0.053,0.02,0
19290,5,2.61,4.09,0.148,1.3,0.022,0.294,0.007,0.00313
15200,360,7.6,0.66,0.657,118,0.8,0.4,0.366,0
1480,52,0.09,0.15,0.002,0,0.053,0.16,0,0
220,3,0.07,0.02,0.015,0.8,0,0,0,0
22560,4,0.84,1.82,0.189,0,0.468,0.23,0.001,0.00051
19710,11,2.43,7.76,0.078,0,0.08,0.19,0.003,0.00332
1490,14,0.52,0.2,0.152,12.1,0.095,0.028,0.016,0
23720,56,0.87,3.15,0.105,0,0.49,0.313,0,0.00066
23600,7,5.83,3.09,0.508,2,0.555,1.702,0.004,0.00379
50,0,0,0,0,0,0,0,0,0.00338
3400,27,1.09,0.52,0.089,11.2,0.19,0.081,0.036,0
22040,11,1.12,2.29,0.118,0,0.384,0.182,0.002,0.00058
2130,37,0.87,0.36,0.174,10,0.076,0.124,0.008,0
3270,2,0.52,0.46,0.054,6.8,0.155,0.055,0.042,0
3410,3,0.45,0.62,0.049,5.5,0.093,0.057,0.023,0
560,42,0.37,0.06,0.053,10.8,0.015,0.02,0,0
21460,81,7.51,2.83,0.74,0,0.507,0.202,0.395,0
6990,63,1.33,0.61,0.259,0.1,0.052,0.019,0.024,0
8040,29,2.4,1.03,0.215,0,0.161,0.055,0.15,0
17280,64,4.12,4.89,1.597,2.7,0.053,0.163,0.237,0
15580,32,0.68,1.53,1.891,4.7,0.02,0.412,0.005,0.0013
48060,114,6.62,4.95,1.713,1.3,3.187,0.266,0.222,0
2080,54,1.32,0.16,0.021,16,0.05,0.08,0.035,0
2200,117,2.57,0.38,0.191,30,0.1,0.22,0.015,0
19000,6,1.58,3.14,0.069,0,0.09,0.14,0.006,0.00275
22820,9,1.05,2.2,0.097,0,0.239,0.23,0.001,0.00057
820,17,0.34,0.74,0.123,7.7,0.025,0.029,0.093,0
200,8,0.24,0.07,0.045,0,0.018,0.018,0,0
10510,20,2.38,0.43,0.135,0,0.059,0.152,0.018,0
70,0,0,0,0,0,0,0,0,0
4070,28,1.61,0.64,0.162,8.7,0.029,0.043,0.016,0
26570,7,2.15,4.53,0.069,0,0.067,0.133,0.008,0.00136
25440,15,1.03,0.82,0.321,0,0.275,0.487,0.029,0.00305
19870,12,0.69,2.02,0.131,0,0.47,0.307,0,0.00054
26070,6,3.24,5.06,0.143,0,0.11,0.25,0.008,0.00227
2050,35,0.19,0.24,0.022,6,0.079,0.077,0.007,0
1870,77,0.28,0.43,0.085,16.3,0.132,0.055,0.046,0
9160,62,2.48,1.06,0.186,1.8,0.187,0.103,0.081,0
8670,28,2.94,1.07,0.242,1.2,0.16,0.058,0.13,0
10070,176,1.7,0,0,0,0,0,0,0
14300,35,3.2,0.8,0,0,0.1,0.2,0,0.0035
2470,123,0.44,0.25,0,0,0,0.21,0.01,0.00123
7040,43,0.98,0.59,0.25,0.1,0.025,0.015,0.041,0
6760,43,1.11,0.9,0.269,0,0.146,0.059,0.111,0
9050,30,1.35,0.79,0.049,0,0.04,0.24,0.044,0
7040,64,1.27,0.59,0.26,0.1,0.05,0.019,0.021,0
15800,20,3.5,0.6,0,0,0.3,0.3,0,0.0039
10920,149,1.69,0,0,1.1,0,0,0,0
2350,176,0.64,0,0,17.6,0,0,0,0
10400,18,1.6,0.8,0,0,0.1,0.1,0,0.0007
2060,123,0,0.37,0,0,0,0.21,0.007,0.00037
9730,90,3.7,1.38,0.287,0,0.118,0.046,0.081,0
10180,246,1.6,0,0,0,0,0.44,0,0.00145
8140,40,4.58,2.85,0.341,0,0.27,0.037,0.004,0
7020,27,1.4,0.84,0.156,1,0.164,0.061,0.159,0
2350,176,0.64,0,0,17.6,0,0,0,0
8080,350,5.36,0.8,0.193,0.1,0.081,0.052,0.015,0
8040,29,2.4,1.03,0.215,0,0.161,0.055,0.15,0
2470,123,0.44,0.37,0,0,0,0.14,0.007,0.00037
9010,46,2.09,0.98,0.219,0.8,0.193,0.062,0.172,0
